1.988200295170967820e+03,1.108097715419783071e+02
1.274172252576288429e+03,9.395150310223627343e+01
1.447810218766144089e+03,9.807665792284950612e+01
1.475141247453676897e+03,1.033998373920615279e+02
1.859687749941226230e+03,1.085535494106001408e+02
1.733545459795395800e+03,1.027464913219647258e+02
2.364266330173202732e+03,1.127748139906723281e+02
2.008385942326761096e+03,1.123425329880518575e+02
1.450776034007498311e+03,1.017763138822347315e+02
9.701836839603074623e+02,8.922113184471709246e+01
1.170325416471652716e+03,9.102770639878048087e+01
1.486624864224524345e+03,1.002970864728576714e+02
1.683110765763896552e+03,1.102802399544724494e+02
1.589992177224138231e+03,9.805216151840222949e+01
1.187295993350460549e+03,9.124739692619087350e+01
2.010954026923850051e+03,1.097756664224524172e+02
1.877269601979520985e+03,1.115719458403882953e+02
1.832068209145733590e+03,1.089840886443432453e+02
1.876281398128027604e+03,1.088536632186600457e+02
2.047329865050906847e+03,1.049591283198949014e+02
1.944809858380134301e+03,1.073486779177394226e+02
1.976894522137211879e+03,1.076124381655220361e+02
2.254801251707717711e+03,1.088025676398048347e+02
2.586503798179793193e+03,1.149349894825243297e+02
1.752713400374832418e+03,1.075173822068895930e+02
2.607899153822667358e+03,1.161539989710616965e+02
2.872880036229644247e+03,1.229968324679560112e+02
2.199458643321872387e+03,1.107182626356954245e+02
2.237177546000878010e+03,1.099081711814779965e+02
1.963578682227961053e+03,1.115379005832128172e+02
1.384381481146780288e+03,1.008341429617647833e+02
1.328191993780734947e+03,9.519658455719456924e+01
1.082273248093141547e+03,8.772045535105954173e+01
1.994401697231921617e+03,1.105860038407880381e+02
2.121293269035523736e+03,1.076755335850165665e+02
1.335289047542594062e+03,9.552798355045268863e+01
2.365495423457417019e+03,1.202600824426694146e+02
2.938497883059138985e+03,1.239616611861624449e+02
2.260635857888561077e+03,1.161768877316578710e+02
3.337658261798367676e+03,1.294350964285325745e+02
2.155862878300794364e+03,1.070423695578626422e+02
3.344899213955392952e+03,1.295623955594430754e+02
2.889972781440371818e+03,1.233468324363157365e+02
2.527373983296694405e+03,1.157382441169055483e+02
3.223046972505335361e+03,1.275246218125820690e+02
2.213429176416588689e+03,1.074722868057420158e+02
1.962729528913160493e+03,1.075724235022712492e+02
2.651428715516517514e+03,1.177939033051890476e+02
2.422800929375399392e+03,1.136910926883275152e+02
3.089170584756061089e+03,1.259961418182378594e+02
2.761603167345920610e+03,1.199859461825018911e+02
2.749646555167035331e+03,1.182339523223504330e+02
2.353047185790921503e+03,1.132395184877143066e+02
2.793059456817269620e+03,1.188790015331756535e+02
2.604787655914973129e+03,1.237120397839961328e+02
2.928916482018123133e+03,1.225378654313439171e+02
2.188068446760193183e+03,1.137168202750942783e+02
2.584450499850844608e+03,1.231330347054059473e+02
2.060617949749195304e+03,1.137837818574677726e+02
2.056931159652060160e+03,1.167765023623073546e+02
2.164880593161371507e+03,1.068780164576564431e+02
1.627542062804975558e+03,9.959220566052337631e+01
2.214038451983129107e+03,1.094978017944967519e+02
2.253804548731455725e+03,1.079042721094473620e+02
2.212393047804596335e+03,1.156401647192206212e+02
2.944381628658346926e+03,1.227286325601878616e+02
2.878184492837093330e+03,1.205664699549318186e+02
2.758352563720806302e+03,1.196150172709044455e+02
2.207287866690945066e+03,1.157880049964655598e+02
2.738301185225815061e+03,1.199934199436667370e+02
2.942525104357751843e+03,1.215594681759771447e+02
3.042458613184784554e+03,1.239121182521582512e+02
2.118679316525441209e+03,1.062933665136260970e+02
2.255953589452243250e+03,1.081226122364083722e+02
2.458231475122209304e+03,1.128839660428538991e+02
2.722316281810517012e+03,1.178965997193191697e+02
2.093251278824758174e+03,1.133942984887861911e+02
2.443585384470481586e+03,1.140744145204362212e+02
2.630522844992506180e+03,1.239616221818979085e+02
2.524512884179818229e+03,1.219144110551447397e+02
1.776755814047648983e+03,1.025690914247668104e+02
2.439483683840098820e+03,1.132492772913605279e+02
3.239843366531562424e+03,1.277279210959841294e+02
2.253054185426958611e+03,1.087646965095494664e+02
2.534124191402509950e+03,1.222402508241973038e+02
2.667336246346084863e+03,1.177837031651806967e+02
2.496665647192294273e+03,1.141493367769540725e+02
2.135945746893206433e+03,1.054058653635528486e+02
2.808185873693890699e+03,1.210903963397392715e+02
2.336138931636112375e+03,1.100049910622374938e+02
1.810781072812474576e+03,1.052001008522665728e+02
2.377973499803545565e+03,1.183411872765862114e+02
2.371242837335210424e+03,1.122910300630704938e+02
2.445446211063333976e+03,1.129335261753524406e+02
2.115270638696461901e+03,1.046826473314629311e+02
1.757869344284605859e+03,1.018850437529179800e+02
1.941696636325681084e+03,1.085980299940750484e+02
1.842346940284947095e+03,1.052943634961054897e+02
1.929664901701511553e+03,1.083103125749815661e+02
2.123523978153169082e+03,1.072121510075355815e+02
1.637119368588673979e+03,1.044799861637054050e+02
1.312309217853033260e+03,9.600563835607528063e+01
1.452319297244192057e+03,9.796339727071415382e+01
2.221638695021256353e+03,1.086772639020516067e+02
2.466083277190623903e+03,1.144813300572409815e+02
2.486149491525611666e+03,1.154815563096952360e+02
1.804588056608373563e+03,1.044404074398869682e+02
2.742243469961563278e+03,1.204191571186584184e+02
1.670936312262285583e+03,1.051341789825969641e+02
1.971172218694373896e+03,1.024143497471513626e+02
2.690298884276746776e+03,1.187748168560927553e+02
1.586270293058965535e+03,9.822162586753825053e+01
1.986660501189178376e+03,1.088481047196898288e+02
1.869723619179291518e+03,1.051482361684295057e+02
2.685181384459860055e+03,1.184818941101043777e+02
2.622114725012268991e+03,1.238354577487073129e+02
3.315350093574908897e+03,1.289010390660189387e+02
2.113867685344196616e+03,1.134241397173867654e+02
1.973944453364537821e+03,1.041644386514925884e+02
2.432670421527422150e+03,1.209998439438961526e+02
2.961548618561406329e+03,1.225245826683869836e+02
2.652369112787158883e+03,1.154302690296286471e+02
2.665703733530019690e+03,1.189050577662758030e+02
2.095461929435842194e+03,1.179254917881680740e+02
2.093034875575880960e+03,1.135220197243394153e+02
3.197873736606948114e+03,1.285800425723735145e+02
2.332203720608723870e+03,1.197668804995495293e+02
1.665716396400019676e+03,9.976073760163936299e+01
1.922761582280375933e+03,1.014555948210460770e+02
2.616372761272734351e+03,1.167289812194476326e+02
1.920453428952404010e+03,1.066119772821693061e+02
2.045123351653635837e+03,1.121971008169698933e+02
3.057140150769994762e+03,1.240569499791926660e+02
2.666362303042051280e+03,1.166635710446787044e+02
2.058897299677470528e+03,1.037757714170316774e+02
2.142586555250817128e+03,1.138737171734866394e+02
3.157812517032218238e+03,1.263805699351555063e+02
2.548353642390703499e+03,1.218263920243769292e+02
2.673729356333717078e+03,1.172655703006707313e+02
2.651276019938490663e+03,1.169819917581441189e+02
2.686373199796071731e+03,1.184186685500434351e+02
2.662335926361416568e+03,1.173533464794116981e+02
3.312844846642623907e+03,1.280698901659791602e+02
3.110301640299870996e+03,1.243034431602826260e+02
2.899401802434374986e+03,1.205799728624474199e+02
3.184631171446586904e+03,1.259969194992399366e+02
1.968801794936256783e+03,1.034777663837765544e+02
2.096137481750044572e+03,1.100809212420855658e+02
2.190967229267417679e+03,1.156092835877926746e+02
1.575946460199116927e+03,1.004123793795054951e+02
1.615211241798368746e+03,1.022197919690676144e+02
2.394588516735228040e+03,1.131492460569505596e+02
1.863750116803411174e+03,1.054379956120410355e+02
1.324181493106261769e+03,9.675588566182253203e+01
2.474447219291286274e+03,1.146874779620232943e+02
2.094784269128389042e+03,1.077601933320455885e+02
2.650070084479816614e+03,1.191657373302182208e+02
2.567875049544153626e+03,1.156207052220655385e+02
2.788463268750268071e+03,1.193046636243215914e+02
2.264047921090393629e+03,1.108349983945821862e+02
2.606726597099293485e+03,1.244057295120334032e+02
2.580565149762589499e+03,1.154993744552809716e+02
1.534017439044295543e+03,1.082325443294639626e+02
2.852237269246975302e+03,1.211187935942689080e+02
3.306410181507489142e+03,1.281647961054680707e+02
2.253160369999005979e+03,1.166701563658669585e+02
3.295931578275778520e+03,1.276708056484883826e+02
2.878714693435131267e+03,1.212588066321957285e+02
2.503948695503602266e+03,1.213836684322855888e+02
2.341864682474560141e+03,1.092632843479242410e+02
1.662344882216586939e+03,9.914208448136116658e+01
2.599237825196227732e+03,1.164626979321958231e+02
2.486915893484029311e+03,1.219561480641912681e+02
2.256287531553354711e+03,1.094158798777135360e+02
1.969801622066264827e+03,1.079516367051767531e+02
1.708064533787795881e+03,1.016202757258505045e+02
1.824187036586345812e+03,1.111329940369564753e+02
3.302231702966261309e+03,1.279341822446635319e+02
2.621219019706728432e+03,1.153271550184309149e+02
2.711862714386513289e+03,1.182401996850723549e+02
2.170205717660895516e+03,1.097730966602412082e+02
3.297598320906303798e+03,1.280657396395672833e+02
1.602469007474977616e+03,9.700436618851142612e+01
3.313648693967276813e+03,1.282156790523098380e+02
3.307495232244614726e+03,1.281452866003461963e+02
2.109415256761846194e+03,1.072442201624168376e+02
2.573638740191141551e+03,1.235678460966182826e+02
3.283335970620039461e+03,1.285233213010865825e+02
1.980790797237363677e+03,1.071627133909207998e+02
2.225647595128502417e+03,1.137059978149841584e+02
1.508201941856364328e+03,9.648144229203185773e+01
1.675818973321687054e+03,1.083570634576292093e+02
2.433490940108591531e+03,1.208500471369946041e+02
2.684685195538068456e+03,1.185213596899834272e+02
2.857608040048329713e+03,1.217978016781372332e+02
3.031601453099129685e+03,1.239802532585557913e+02
3.354331862116645880e+03,1.298866389128585865e+02
1.975537637088676320e+03,1.082996043489102789e+02
2.153848615837978741e+03,1.119725306481311122e+02
1.326812317924695208e+03,9.587563332175319886e+01
2.319194784699656338e+03,1.117017191095045519e+02
2.656691773680568076e+03,1.178740896834560488e+02
3.301582226768792225e+03,1.278773816214487624e+02
2.654278075589080800e+03,1.170078640837059112e+02
2.940244904710012179e+03,1.221519431479525508e+02
1.743005184612826724e+03,1.143056390465379195e+02
3.061258692666830939e+03,1.244084043299575058e+02
3.313953625603993714e+03,1.283926539046026107e+02
3.358635872905814267e+03,1.300432619033298920e+02
2.806747933427996031e+03,1.201284460803493062e+02
2.363607918094529396e+03,1.115369777553157746e+02
3.202040882178910579e+03,1.268556321828554019e+02
3.337339295881658472e+03,1.290907588091456546e+02
2.278783020157441570e+03,1.116383564385164959e+02
2.789473060558890211e+03,1.199775785285177108e+02
2.765249527415458942e+03,1.197760643045585596e+02
3.343328889861163589e+03,1.295118683871266114e+02
3.088195555912289819e+03,1.256605896020226965e+02
2.613075016200476966e+03,1.184379011323612190e+02
2.867284208130340176e+03,1.216016455201828848e+02
2.136004589821253830e+03,1.093621584296264473e+02
2.992499467935313987e+03,1.244901833438034089e+02
2.884752296842618307e+03,1.210194660056054090e+02
3.024539281036084503e+03,1.238940537118970155e+02
2.136018492027579669e+03,1.087310073012254179e+02
3.357051343462089335e+03,1.299399475551260537e+02
2.535573257896647192e+03,1.161966248725254474e+02
2.532720080743562903e+03,1.152841462867974940e+02
2.128315766914811320e+03,1.089055363507062850e+02
2.966577054565545495e+03,1.230680538628746064e+02
1.905704133506401377e+03,1.021761976381277606e+02
2.579695722335697610e+03,1.136688031765988001e+02
2.547946122147616279e+03,1.144682993926633543e+02
2.525981304206514324e+03,1.215340823994452393e+02
1.941441992160881000e+03,1.068224543101266306e+02
2.429991745949713732e+03,1.124528100081349749e+02
2.098667154321449289e+03,1.132856393387508689e+02
2.232041737479387848e+03,1.149565818644550461e+02
2.006650762221055629e+03,1.087190205868485577e+02
2.293598333631440710e+03,1.173749137326574612e+02
2.101310929420626508e+03,1.192570421981485254e+02
2.078014184528813530e+03,1.061198888901687241e+02
2.238683138448676345e+03,1.195266473785215453e+02
